customer_id,plan_tier,base_mrr,signup_month_idx,industry,region,acquisition_channel,company_size_employees,has_csm,month_idx,tenure_months,current_mrr,status,logins_per_month,active_seats_pct,features_adopted,support_tickets,nps_score,avg_logins,avg_support_tickets,avg_nps,n_expansion_events,n_contraction_events,months_observed,churned,net_mrr_change_pct,expanded,health_class
CUST-10139,Growth,285.17,8,Media,APAC,Inbound/Organic,22,False,15,8,285.17,churned,17,0.687,4,4,64,29.0,3.5,58.25,0,0,8,1,0.0,0,0
CUST-10140,Growth,567.29,2,Healthcare,North America,Partner/Referral,7,False,10,9,383.84,churned,13,0.7,8,1,41,17.555555555555557,2.6666666666666665,46.111111111111114,0,2,9,1,-32.337957658340535,0,0
CUST-10141,Starter,62.74,16,Education,APAC,Inbound/Organic,68,False,23,8,62.74,active,16,0.606,7,1,77,22.0,1.125,58.625,0,0,8,0,0.0,0,1
CUST-10142,Starter,130.29,18,Media,Europe,Inbound/Organic,100,False,18,1,130.29,churned,50,0.931,8,3,60,50.0,3.0,60.0,0,0,1,1,0.0,0,0
CUST-10143,Starter,122.41,14,Healthcare,MEA,Product-Led Trial,78,False,23,10,94.18,active,31,0.706,6,2,90,26.2,1.9,62.7,0,1,10,0,-23.06184135283064,0,1
CUST-10144,Starter,137.24,16,Professional Services,Europe,Paid Search,10,False,23,8,137.24,churned,31,0.671,11,0,62,32.5,0.125,77.0,0,0,8,1,0.0,0,0
CUST-10145,Starter,66.29,22,Education,Europe,Partner/Referral,16,False,23,2,66.29,active,35,0.806,9,1,73,31.5,1.0,51.5,0,0,2,0,0.0,0,1
CUST-10146,Starter,173.34,16,Manufacturing,Europe,Outbound Sales,9,False,23,8,173.34,active,38,0.959,10,0,88,39.75,0.5,86.0,0,0,8,0,0.0,0,1
CUST-10147,Growth,552.38,22,FinTech,Europe,Inbound/Organic,500,False,23,2,333.15,active,35,0.753,7,0,83,30.5,0.0,77.5,0,2,2,0,-39.6882580832036,0,1
CUST-10148,Growth,789.55,0,Media,Europe,Partner/Referral,26,False,7,8,789.55,churned,16,0.553,4,2,45,20.25,1.0,51.25,0,0,8,1,0.0,0,0
CUST-10149,Growth,997.35,19,Education,APAC,Product-Led Trial,79,True,23,5,997.35,active,13,0.38,6,2,57,10.2,4.2,41.8,0,0,5,0,0.0,0,1
CUST-10150,Growth,664.03,11,Professional Services,North America,Inbound/Organic,33,False,23,13,664.03,active,18,0.186,1,2,9,11.076923076923077,1.4615384615384615,26.53846153846154,0,0,13,0,0.0,0,1
CUST-10151,Starter,119.1,17,FinTech,APAC,Product-Led Trial,2,True,23,7,119.1,active,22,0.514,8,5,69,21.428571428571427,2.2857142857142856,65.85714285714286,0,0,7,0,0.0,0,1
CUST-10152,Starter,197.16,8,Professional Services,North America,Partner/Referral,72,False,9,2,197.16,churned,30,0.608,9,3,41,33.0,2.5,56.5,0,0,2,1,0.0,0,0
CUST-10153,Growth,690.12,6,FinTech,North America,Partner/Referral,19,False,23,18,900.01,active,28,0.912,8,3,72,32.05555555555556,1.5,74.94444444444444,1,0,18,0,30.413551266446415,1,2
CUST-10154,Starter,173.6,13,E-commerce,North America,Inbound/Organic,12,False,17,5,217.44,churned,46,1.0,12,1,84,42.2,0.2,85.8,1,0,5,1,25.25345622119816,1,0
CUST-10155,Starter,57.68,14,Professional Services,LATAM,Outbound Sales,13,False,16,3,57.68,churned,16,0.594,9,0,37,20.333333333333332,0.0,41.333333333333336,0,0,3,1,0.0,0,0
CUST-10156,Growth,407.93,2,E-commerce,Europe,Inbound/Organic,35,False,2,1,407.93,churned,13,0.758,6,1,63,13.0,1.0,63.0,0,0,1,1,0.0,0,0
CUST-10157,Starter,129.55,8,FinTech,Europe,Paid Search,16,False,14,7,129.55,churned,34,0.913,10,2,95,38.857142857142854,0.5714285714285714,79.71428571428571,0,0,7,1,0.0,0,0
CUST-10158,Starter,89.94,8,Healthcare,MEA,Partner/Referral,22,False,23,16,118.77,active,34,0.929,12,1,100,34.625,0.5,66.75,1,0,16,0,32.054703135423615,1,2
CUST-10159,Growth,424.83,14,Manufacturing,North America,Product-Led Trial,19,True,20,7,424.83,churned,19,0.369,9,1,40,21.0,0.7142857142857143,49.285714285714285,0,0,7,1,0.0,0,0
CUST-10160,Growth,968.74,15,Education,LATAM,Product-Led Trial,24,False,23,9,968.74,active,11,0.323,6,0,43,21.333333333333332,0.5555555555555556,51.77777777777778,0,0,9,0,0.0,0,1
CUST-10161,Growth,858.92,7,E-commerce,Europe,Product-Led Trial,90,False,11,5,858.92,churned,11,0.56,6,1,35,20.6,0.8,62.4,0,0,5,1,0.0,0,0
CUST-10162,Enterprise,6581.98,7,FinTech,APAC,Outbound Sales,14,True,23,17,7204.89,active,27,0.617,7,1,74,34.11764705882353,1.1176470588235294,73.76470588235294,1,0,17,0,9.463869534699297,1,2
CUST-10163,Starter,188.51,3,Professional Services,APAC,Partner/Referral,8,False,23,21,153.21,active,40,0.875,12,0,94,35.142857142857146,1.3333333333333333,78.66666666666667,0,1,21,0,-18.725797039944823,0,1
CUST-10164,Enterprise,7102.9,18,Professional Services,APAC,Paid Search,13,True,23,6,7490.26,active,23,0.669,10,0,52,33.833333333333336,0.3333333333333333,61.833333333333336,1,0,6,0,5.4535471427163635,1,2
CUST-10165,Enterprise,1007.84,1,Manufacturing,APAC,Partner/Referral,49,True,23,23,1362.36,active,31,0.78,8,2,74,30.0,0.9565217391304348,68.17391304347827,3,1,23,0,35.176218447372584,1,2
CUST-10166,Starter,92.06,13,Healthcare,MEA,Inbound/Organic,17,True,23,11,92.06,active,9,0.559,4,1,54,22.727272727272727,1.0909090909090908,55.27272727272727,0,0,11,0,0.0,0,1
CUST-10167,Enterprise,1899.14,18,Manufacturing,North America,Inbound/Organic,9,True,23,6,1899.14,active,30,0.97,9,1,87,41.666666666666664,0.16666666666666666,83.16666666666667,0,0,6,0,0.0,0,1
CUST-10168,Enterprise,3393.11,14,Manufacturing,APAC,Partner/Referral,43,True,23,10,6980.17,active,25,0.69,11,0,70,25.7,0.1,57.6,3,0,10,0,105.71599506057862,1,2
CUST-10169,Enterprise,2164.64,11,Manufacturing,APAC,Inbound/Organic,12,True,23,13,1414.24,active,46,0.813,9,0,74,38.0,1.6153846153846154,79.07692307692308,0,2,13,0,-34.66627245177027,0,1
CUST-10170,Starter,60.2,17,E-commerce,MEA,Product-Led Trial,226,False,23,7,79.48,churned,25,0.93,6,2,83,33.42857142857143,1.1428571428571428,69.28571428571429,1,0,7,1,32.0265780730897,1,0
CUST-10171,Starter,58.84,0,Manufacturing,North America,Outbound Sales,10,False,5,6,58.84,churned,42,0.999,11,1,91,33.166666666666664,0.8333333333333334,80.33333333333333,0,0,6,1,0.0,0,0
CUST-10172,Starter,72.84,1,Education,LATAM,Outbound Sales,6,False,4,4,72.84,churned,15,0.734,5,2,74,29.75,2.0,71.75,0,0,4,1,0.0,0,0
CUST-10173,Growth,376.39,1,Professional Services,APAC,Outbound Sales,20,False,23,23,376.39,active,7,0.348,2,1,50,14.173913043478262,1.2608695652173914,53.17391304347826,0,0,23,0,0.0,0,1
CUST-10174,Enterprise,2057.41,20,Professional Services,Europe,Outbound Sales,3,True,23,4,2057.41,active,33,0.808,8,0,89,28.75,1.0,74.5,0,0,4,0,0.0,0,1
CUST-10175,Starter,157.66,1,Education,North America,Inbound/Organic,13,False,23,23,157.66,active,50,0.832,8,0,100,39.78260869565217,0.43478260869565216,84.6086956521739,0,0,23,0,0.0,0,1
CUST-10176,Starter,178.65,15,Healthcare,MEA,Inbound/Organic,35,False,19,5,178.65,churned,14,0.398,7,2,48,17.4,1.0,40.8,0,0,5,1,0.0,0,0
CUST-10177,Enterprise,6327.17,2,Education,North America,Product-Led Trial,40,True,23,22,7493.56,active,46,1.0,8,1,100,30.954545454545453,1.3636363636363635,69.77272727272727,1,0,22,0,18.434624010418567,1,2
CUST-10178,Enterprise,7772.58,19,Manufacturing,Europe,Inbound/Organic,5,True,23,5,7772.58,active,20,0.595,9,2,67,26.4,3.8,67.6,0,0,5,0,0.0,0,1
CUST-10179,Growth,380.21,21,Manufacturing,North America,Paid Search,47,False,22,2,380.21,churned,36,0.361,5,0,42,29.5,0.0,51.0,0,0,2,1,0.0,0,0
CUST-10180,Starter,117.28,7,Education,North America,Paid Search,372,False,9,3,117.28,churned,24,0.772,5,3,66,25.0,1.3333333333333333,53.0,0,0,3,1,0.0,0,0
CUST-10181,Growth,887.24,5,SaaS/Tech,North America,Outbound Sales,14,True,23,19,1167.05,active,9,0.229,2,1,19,4.315789473684211,1.7894736842105263,24.157894736842106,1,0,19,0,31.537126369415258,1,2
CUST-10182,Starter,197.0,14,Media,Europe,Partner/Referral,43,True,23,10,197.0,active,12,0.499,5,2,37,19.1,1.3,47.2,0,0,10,0,0.0,0,1
CUST-10183,Starter,126.66,0,SaaS/Tech,North America,Inbound/Organic,174,False,6,7,126.66,churned,23,0.528,11,1,49,23.857142857142858,1.8571428571428572,47.857142857142854,0,0,7,1,0.0,0,0
CUST-10184,Starter,97.31,5,Professional Services,North America,Paid Search,13,False,23,19,77.2,churned,16,0.379,1,2,24,7.947368421052632,1.7894736842105263,30.57894736842105,0,1,19,1,-20.66591306135032,0,0
CUST-10185,Starter,144.46,2,Healthcare,North America,Inbound/Organic,46,True,23,22,151.68,active,16,0.439,3,0,39,25.681818181818183,2.227272727272727,55.31818181818182,1,0,22,0,4.9979233005676305,1,2
CUST-10186,Growth,766.54,7,Media,APAC,Partner/Referral,77,True,23,17,867.51,active,35,1.0,10,1,55,35.23529411764706,0.5294117647058824,83.94117647058823,1,0,17,0,13.172176272601565,1,2
CUST-10187,Enterprise,4833.15,21,E-commerce,Europe,Inbound/Organic,13,True,23,3,4833.15,active,28,0.683,9,4,68,36.0,2.3333333333333335,78.33333333333333,0,0,3,0,0.0,0,1
CUST-10188,Starter,114.79,17,Manufacturing,Europe,Partner/Referral,7,False,19,3,114.79,churned,32,0.791,6,0,47,38.0,0.3333333333333333,71.33333333333333,0,0,3,1,0.0,0,0
CUST-10189,Growth,598.06,17,Manufacturing,APAC,Product-Led Trial,13,False,20,4,598.06,churned,27,0.817,11,0,89,27.75,0.0,89.25,0,0,4,1,0.0,0,0
CUST-10190,Enterprise,5552.28,9,Healthcare,APAC,Product-Led Trial,5,True,16,8,5552.28,churned,8,0.278,3,2,50,21.375,0.75,61.0,0,0,8,1,0.0,0,0
CUST-10191,Enterprise,2219.35,20,Professional Services,Europe,Partner/Referral,16,True,23,4,2219.35,active,11,0.425,3,6,63,20.75,5.25,52.25,0,0,4,0,0.0,0,1
CUST-10192,Growth,787.54,19,FinTech,North America,Inbound/Organic,425,True,23,5,787.54,active,34,0.809,6,1,63,27.6,2.0,59.0,0,0,5,0,0.0,0,1
CUST-10193,Starter,139.93,14,E-commerce,APAC,Paid Search,38,False,23,10,130.94,active,2,0.05,1,10,26,3.2,5.8,22.7,0,1,10,0,-6.424640891874516,0,1
CUST-10194,Starter,102.87,2,Education,Europe,Product-Led Trial,12,False,9,8,102.87,churned,0,0.557,7,0,45,22.25,0.375,46.0,0,0,8,1,0.0,0,0
CUST-10195,Enterprise,2257.78,11,Manufacturing,MEA,Product-Led Trial,37,True,23,13,2257.78,active,26,0.781,9,1,80,29.307692307692307,0.5384615384615384,70.0,0,0,13,0,0.0,0,1
CUST-10196,Enterprise,4445.94,21,FinTech,Europe,Inbound/Organic,11,True,23,3,4445.94,active,30,0.533,6,0,72,27.333333333333332,0.0,56.666666666666664,0,0,3,0,0.0,0,1
CUST-10197,Growth,449.41,1,Healthcare,Europe,Inbound/Organic,33,False,23,23,336.38,active,1,0.259,3,2,6,20.217391304347824,0.9130434782608695,51.34782608695652,0,2,23,0,-25.150753209763916,0,1
CUST-10198,Starter,194.47,14,Professional Services,North America,Outbound Sales,2,False,14,1,194.47,churned,44,1.0,8,1,89,44.0,1.0,89.0,0,0,1,1,0.0,0,0
CUST-10199,Growth,316.46,4,FinTech,Europe,Partner/Referral,11,False,23,20,228.82,active,20,0.2,6,0,34,8.25,0.6,21.35,0,1,20,0,-27.693863363458256,0,1
CUST-10200,Starter,74.14,10,Education,North America,Partner/Referral,93,False,12,3,53.43,churned,37,0.694,7,0,62,34.333333333333336,0.0,72.0,0,1,3,1,-27.9336390612355,0,0
CUST-10201,Growth,893.75,11,Healthcare,North America,Paid Search,22,False,23,13,893.75,active,29,0.782,7,0,67,24.23076923076923,1.0,60.84615384615385,0,0,13,0,0.0,0,1
CUST-10202,Starter,83.67,0,Professional Services,North America,Product-Led Trial,19,False,0,1,83.67,churned,33,1.0,11,2,100,33.0,2.0,100.0,0,0,1,1,0.0,0,0
CUST-10203,Starter,71.25,20,E-commerce,MEA,Outbound Sales,40,True,23,4,71.25,active,28,0.651,8,2,100,22.5,1.5,58.5,0,0,4,0,0.0,0,1
CUST-10204,Starter,194.96,6,Professional Services,North America,Outbound Sales,244,True,23,18,194.96,active,31,1.0,12,0,100,35.55555555555556,0.8333333333333334,81.27777777777777,0,0,18,0,0.0,0,1
CUST-10205,Starter,95.19,15,E-commerce,North America,Paid Search,21,False,23,9,125.68,active,27,0.578,4,0,37,14.88888888888889,0.0,44.111111111111114,1,0,9,0,32.03067549112303,1,2
CUST-10206,Growth,324.77,5,Education,MEA,Paid Search,21,False,8,4,324.77,churned,12,0.531,9,0,74,14.75,0.75,60.5,0,0,4,1,0.0,0,0
CUST-10207,Enterprise,7052.26,16,FinTech,North America,Inbound/Organic,23,True,23,8,7052.26,active,51,0.986,11,0,62,32.375,0.875,72.5,0,0,8,0,0.0,0,1
CUST-10208,Growth,740.53,18,Professional Services,Europe,Product-Led Trial,61,False,23,6,740.53,active,31,0.886,10,0,52,27.166666666666668,0.8333333333333334,73.33333333333333,0,0,6,0,0.0,0,1
CUST-10209,Starter,139.74,8,SaaS/Tech,Europe,Product-Led Trial,180,False,10,3,139.74,churned,49,0.881,11,1,94,44.0,1.6666666666666667,83.66666666666667,0,0,3,1,0.0,0,0
CUST-10210,Growth,790.02,3,E-commerce,Europe,Partner/Referral,77,False,23,21,1019.87,active,30,0.992,14,2,91,33.61904761904762,0.3333333333333333,84.85714285714286,1,0,21,0,29.094200146831728,1,2
CUST-10211,Growth,548.03,10,SaaS/Tech,North America,Inbound/Organic,45,False,23,14,548.03,active,8,0.05,1,3,14,3.2142857142857144,3.7857142857142856,17.0,0,0,14,0,0.0,0,1
CUST-10212,Growth,687.26,14,Education,North America,Product-Led Trial,4,False,23,10,597.52,active,22,0.506,9,0,53,20.6,0.8,53.3,0,1,10,0,-13.057649215726219,0,1
CUST-10213,Starter,59.98,2,Media,Europe,Paid Search,17,False,23,22,59.98,active,22,0.58,10,6,38,19.227272727272727,3.1818181818181817,50.81818181818182,0,0,22,0,0.0,0,1
CUST-10214,Growth,633.35,7,Media,APAC,Partner/Referral,5,False,23,17,811.93,active,43,0.773,8,0,91,30.823529411764707,0.058823529411764705,64.41176470588235,2,0,17,0,28.19610010262887,1,2
CUST-10215,Growth,685.72,15,Professional Services,APAC,Paid Search,4,False,23,9,968.69,active,44,0.984,9,1,94,37.333333333333336,1.6666666666666667,85.44444444444444,2,0,9,0,41.266114449046256,1,2
CUST-10216,Growth,857.09,10,Professional Services,LATAM,Product-Led Trial,18,False,23,14,1016.44,active,28,0.706,10,0,60,22.357142857142858,0.9285714285714286,48.714285714285715,1,0,14,0,18.591979838756725,1,2
CUST-10217,Starter,189.17,21,Healthcare,North America,Product-Led Trial,37,False,23,3,189.17,active,35,0.857,7,0,74,36.333333333333336,0.3333333333333333,86.0,0,0,3,0,0.0,0,1
CUST-10218,Growth,735.41,14,FinTech,Europe,Paid Search,129,False,23,10,735.41,active,29,0.867,15,1,71,26.7,0.7,74.5,0,0,10,0,0.0,0,1
CUST-10219,Starter,67.28,10,Professional Services,APAC,Paid Search,57,False,23,14,49.63,active,28,1.0,12,0,96,38.57142857142857,0.8571428571428571,79.28571428571429,0,1,14,0,-26.233650416171223,0,1
CUST-10220,Starter,93.29,16,E-commerce,North America,Partner/Referral,9,False,23,8,93.29,active,29,0.775,10,0,53,28.375,0.5,68.125,0,0,8,0,0.0,0,1
CUST-10221,Starter,127.97,14,Healthcare,North America,Product-Led Trial,20,False,23,10,127.97,active,19,0.876,10,2,30,24.2,2.1,56.7,0,0,10,0,0.0,0,1
CUST-10222,Starter,80.81,9,Media,Europe,Product-Led Trial,29,False,21,13,80.81,churned,32,0.751,9,0,67,22.153846153846153,0.6153846153846154,65.92307692307692,0,0,13,1,0.0,0,0
CUST-10223,Starter,94.31,18,FinTech,Europe,Paid Search,32,False,23,6,94.31,active,17,0.933,14,0,85,25.666666666666668,0.0,89.66666666666667,0,0,6,0,0.0,0,1
CUST-10224,Growth,319.61,22,E-commerce,North America,Inbound/Organic,49,False,23,2,319.61,active,21,0.553,7,3,69,24.0,2.0,68.5,0,0,2,0,0.0,0,1
CUST-10225,Starter,52.55,14,Healthcare,Europe,Outbound Sales,38,False,23,10,52.55,active,31,0.886,6,1,65,28.0,1.7,69.1,0,0,10,0,0.0,0,1
CUST-10226,Starter,138.17,1,Media,North America,Product-Led Trial,12,False,14,14,162.38,churned,24,0.998,11,2,83,36.357142857142854,0.6428571428571429,84.14285714285714,1,0,14,1,17.521893319823416,1,0
CUST-10227,Growth,212.64,13,Healthcare,Europe,Paid Search,197,False,23,11,285.16,active,23,0.411,6,2,62,21.90909090909091,1.1818181818181819,44.27272727272727,1,0,11,0,34.104589917231024,1,2
CUST-10228,Growth,411.65,4,SaaS/Tech,Europe,Inbound/Organic,7,False,19,16,411.65,churned,0,0.291,4,1,33,15.4375,1.125,45.0,0,0,16,1,0.0,0,0
CUST-10229,Starter,126.86,1,FinTech,APAC,Outbound Sales,11,False,21,21,161.63,churned,14,0.589,7,0,53,29.952380952380953,0.2857142857142857,63.95238095238095,1,0,21,1,27.408166482736874,1,0
CUST-10230,Starter,137.92,2,Manufacturing,North America,Paid Search,94,False,23,22,137.92,churned,24,0.79,11,2,77,31.181818181818183,0.6818181818181818,72.4090909090909,0,0,22,1,0.0,0,0
CUST-10231,Growth,645.67,1,Professional Services,Europe,Partner/Referral,6,True,23,23,1264.37,active,40,0.994,14,1,76,40.91304347826087,1.0869565217391304,80.43478260869566,4,0,23,0,95.82294360896432,1,2
CUST-10232,Enterprise,5444.72,14,SaaS/Tech,North America,Paid Search,21,True,23,10,5444.72,active,23,0.379,1,2,31,16.0,2.8,37.7,0,0,10,0,0.0,0,1
CUST-10233,Growth,477.71,11,Media,APAC,Product-Led Trial,9,True,23,13,835.64,active,45,1.0,14,0,81,42.0,0.3076923076923077,89.0,3,0,13,0,74.92621046241445,1,2
CUST-10234,Enterprise,1140.18,19,Media,APAC,Inbound/Organic,26,True,23,5,1457.8,active,19,0.779,9,5,66,27.0,1.8,78.4,1,0,5,0,27.85700503429282,1,2
CUST-10235,Growth,271.21,6,Media,North America,Partner/Referral,94,False,23,18,271.21,active,30,0.734,4,2,32,25.333333333333332,5.388888888888889,55.888888888888886,0,0,18,0,0.0,0,1
CUST-10236,Growth,228.89,0,Professional Services,North America,Paid Search,4,False,10,11,228.89,churned,12,0.47,9,2,39,21.363636363636363,2.272727272727273,50.54545454545455,0,0,11,1,0.0,0,0
CUST-10237,Growth,859.4,22,E-commerce,Europe,Outbound Sales,6,False,23,2,859.4,active,23,0.748,8,2,81,23.0,1.5,77.5,0,0,2,0,0.0,0,1
CUST-10238,Growth,652.69,19,E-commerce,Europe,Inbound/Organic,26,False,23,5,652.69,active,24,0.451,6,3,39,21.8,3.4,39.4,0,0,5,0,0.0,0,1
CUST-10239,Enterprise,7076.4,5,Healthcare,APAC,Partner/Referral,22,True,23,19,5420.26,active,13,0.348,7,1,36,25.63157894736842,0.631578947368421,59.94736842105263,0,2,19,0,-23.403708100163918,0,1
CUST-10240,Enterprise,3257.7,2,E-commerce,North America,Outbound Sales,25,True,23,22,3643.46,active,13,0.314,2,1,18,14.818181818181818,0.7272727272727273,37.22727272727273,1,1,22,0,11.841483255057256,0,1
CUST-10241,Growth,857.16,21,SaaS/Tech,LATAM,Inbound/Organic,24,False,23,3,857.16,active,36,0.897,13,1,70,32.0,1.3333333333333333,68.66666666666667,0,0,3,0,0.0,0,1
CUST-10242,Growth,339.7,2,Healthcare,North America,Inbound/Organic,10,False,6,5,339.7,churned,0,0.31,5,2,50,10.4,1.4,37.2,0,0,5,1,0.0,0,0
CUST-10243,Growth,385.81,12,FinTech,APAC,Partner/Referral,36,False,23,12,501.45,active,0,0.153,1,2,28,8.583333333333334,4.166666666666667,25.75,1,0,12,0,29.973302921126976,1,2
CUST-10244,Growth,551.17,5,Media,North America,Paid Search,8,True,14,10,551.17,churned,27,0.807,11,0,72,37.5,0.1,77.8,0,0,10,1,0.0,0,0
CUST-10245,Growth,567.38,1,Manufacturing,MEA,Product-Led Trial,38,False,10,10,567.38,churned,19,0.76,5,1,95,29.0,0.2,74.0,0,0,10,1,0.0,0,0
CUST-10246,Starter,113.55,8,Healthcare,North America,Partner/Referral,12,False,8,1,113.55,churned,36,1.0,6,0,80,36.0,0.0,80.0,0,0,1,1,0.0,0,0
CUST-10247,Starter,125.41,6,Media,APAC,Partner/Referral,17,False,16,11,100.64,churned,26,0.502,8,0,53,25.09090909090909,0.7272727272727273,54.63636363636363,0,1,11,1,-19.751216011482338,0,0
CUST-10248,Growth,621.11,6,E-commerce,North America,Partner/Referral,161,False,23,18,621.11,active,38,0.823,8,3,66,32.0,1.8888888888888888,74.16666666666667,0,0,18,0,0.0,0,1
CUST-10249,Growth,584.83,6,Education,North America,Product-Led Trial,7,True,13,8,650.1,churned,26,0.602,6,4,55,20.125,3.0,59.375,1,0,8,1,11.160508181864811,1,0
CUST-10250,Starter,121.2,21,Manufacturing,North America,Paid Search,8,False,23,3,121.2,active,21,0.562,8,0,87,24.666666666666668,0.0,76.0,0,0,3,0,0.0,0,1
CUST-10251,Starter,174.15,12,Education,North America,Product-Led Trial,46,False,23,12,228.62,active,31,0.77,12,0,66,34.25,0.3333333333333333,82.33333333333333,1,0,12,0,31.277634223370654,1,2
CUST-10252,Growth,287.68,10,Professional Services,Europe,Product-Led Trial,6,False,23,14,254.6,active,33,0.643,4,0,55,21.714285714285715,2.2857142857142856,60.642857142857146,0,1,14,0,-11.498887652947724,0,1
CUST-10253,Growth,580.34,8,Education,North America,Paid Search,23,False,23,16,696.73,active,28,0.542,4,2,61,30.125,1.6875,66.4375,1,0,16,0,20.05548471585622,1,2
CUST-10254,Enterprise,7687.34,16,Media,North America,Inbound/Organic,35,True,23,8,7687.34,active,18,0.633,5,2,52,27.0,0.75,65.875,0,0,8,0,0.0,0,1
CUST-10255,Starter,166.18,10,Professional Services,Europe,Outbound Sales,20,False,14,5,166.18,churned,14,0.402,2,2,-2,11.4,1.4,32.0,0,0,5,1,0.0,0,0
CUST-10256,Starter,182.41,22,Media,LATAM,Product-Led Trial,27,False,23,2,182.41,active,41,0.788,9,0,73,44.5,0.5,81.0,0,0,2,0,0.0,0,1
CUST-10257,Starter,61.72,10,SaaS/Tech,North America,Outbound Sales,163,True,23,14,72.27,active,30,0.859,10,0,100,28.714285714285715,0.2857142857142857,64.07142857142857,1,0,14,0,17.09332469215813,1,2
CUST-10258,Enterprise,6162.56,13,FinTech,North America,Outbound Sales,7,True,23,11,6162.56,active,17,0.751,6,1,79,27.454545454545453,2.5454545454545454,69.54545454545455,0,0,11,0,0.0,0,1
CUST-10259,Starter,63.76,21,Media,North America,Paid Search,44,True,23,3,60.5,active,29,1.0,12,1,89,31.666666666666668,1.0,73.66666666666667,0,1,3,0,-5.112923462986195,0,1
CUST-10260,Starter,194.18,7,Media,North America,Inbound/Organic,6,True,23,17,268.17,active,19,0.302,9,2,64,22.11764705882353,2.411764705882353,58.294117647058826,2,1,17,0,38.10382119682769,1,2
CUST-10261,Growth,818.93,8,SaaS/Tech,Europe,Paid Search,14,False,23,16,1235.89,active,32,0.639,8,3,61,18.6875,1.4375,49.3125,2,0,16,0,50.91521863895573,1,2
CUST-10262,Starter,120.15,1,Manufacturing,Europe,Partner/Referral,31,True,6,6,120.15,churned,28,0.528,8,1,60,24.5,0.6666666666666666,52.833333333333336,0,0,6,1,0.0,0,0
CUST-10263,Starter,131.51,17,Manufacturing,North America,Partner/Referral,9,True,23,7,159.59,active,36,0.786,10,1,77,30.142857142857142,1.0,66.42857142857143,1,0,7,0,21.35198844194359,1,2
CUST-10264,Starter,182.04,20,Healthcare,Europe,Inbound/Organic,34,False,22,3,182.04,churned,34,0.651,6,1,76,29.333333333333332,0.6666666666666666,69.66666666666667,0,0,3,1,0.0,0,0
CUST-10265,Starter,195.76,13,Media,Europe,Partner/Referral,3,True,23,11,195.76,active,10,0.5,9,3,59,23.09090909090909,1.1818181818181819,57.72727272727273,0,0,11,0,0.0,0,1
CUST-10266,Starter,161.98,21,FinTech,North America,Paid Search,34,True,23,3,215.78,active,33,0.575,10,1,75,36.666666666666664,0.3333333333333333,80.66666666666667,1,0,3,0,33.21397703420176,1,2
