customer_id,plan_tier,base_mrr,signup_month_idx,industry,region,acquisition_channel,company_size_employees,has_csm
CUST-11430,Starter,140.28,14,Education,Europe,Partner/Referral,25,False
CUST-11431,Enterprise,6651.6,21,Manufacturing,North America,Outbound Sales,151,True
CUST-11432,Starter,79.4,6,Healthcare,North America,Paid Search,108,False
CUST-11433,Growth,225.62,13,Manufacturing,APAC,Paid Search,246,True
CUST-11434,Starter,146.54,6,FinTech,North America,Partner/Referral,33,False
CUST-11435,Growth,775.93,16,FinTech,North America,Partner/Referral,34,False
CUST-11436,Growth,525.99,21,FinTech,North America,Partner/Referral,213,False
CUST-11437,Growth,644.29,22,Professional Services,Europe,Paid Search,41,False
CUST-11438,Starter,140.89,20,Media,North America,Paid Search,40,False
CUST-11439,Starter,172.17,1,Manufacturing,North America,Inbound/Organic,17,False
CUST-11440,Enterprise,2626.35,8,Professional Services,Europe,Partner/Referral,319,True
CUST-11441,Enterprise,5750.55,6,E-commerce,North America,Product-Led Trial,18,True
CUST-11442,Starter,142.74,13,Media,APAC,Outbound Sales,28,False
CUST-11443,Starter,120.62,15,FinTech,Europe,Partner/Referral,28,False
CUST-11444,Starter,83.77,16,SaaS/Tech,APAC,Partner/Referral,40,False
CUST-11445,Growth,226.89,16,FinTech,Europe,Paid Search,39,False
CUST-11446,Growth,614.59,18,SaaS/Tech,Europe,Outbound Sales,204,False
CUST-11447,Growth,575.93,11,SaaS/Tech,North America,Partner/Referral,7,True
CUST-11448,Starter,51.01,8,Education,Europe,Inbound/Organic,69,False
CUST-11449,Starter,127.19,2,Media,North America,Paid Search,58,False
CUST-11450,Enterprise,6060.31,15,Professional Services,APAC,Product-Led Trial,31,True
CUST-11451,Starter,66.8,1,Manufacturing,LATAM,Product-Led Trial,26,False
CUST-11452,Starter,130.28,17,Professional Services,Europe,Outbound Sales,42,False
CUST-11453,Growth,577.91,16,Healthcare,Europe,Inbound/Organic,16,False
CUST-11454,Growth,464.15,14,Healthcare,Europe,Partner/Referral,119,False
CUST-11455,Enterprise,2922.01,11,E-commerce,North America,Partner/Referral,39,True
CUST-11456,Starter,157.93,8,FinTech,APAC,Outbound Sales,7,True
CUST-11457,Starter,189.28,1,Professional Services,Europe,Outbound Sales,62,False
CUST-11458,Starter,94.64,15,SaaS/Tech,APAC,Outbound Sales,2,False
CUST-11459,Growth,506.97,9,Healthcare,MEA,Product-Led Trial,11,False
CUST-11460,Starter,136.64,16,E-commerce,Europe,Partner/Referral,146,False
CUST-11461,Enterprise,5992.53,5,Professional Services,MEA,Outbound Sales,17,True
CUST-11462,Growth,905.61,11,Manufacturing,Europe,Outbound Sales,31,False
CUST-11463,Starter,159.77,10,Media,North America,Paid Search,124,False
CUST-11464,Growth,925.52,11,Professional Services,LATAM,Paid Search,3,False
CUST-11465,Starter,107.41,7,Healthcare,Europe,Partner/Referral,11,True
CUST-11466,Growth,537.78,20,SaaS/Tech,North America,Inbound/Organic,40,False
CUST-11467,Growth,482.69,1,Healthcare,North America,Inbound/Organic,3,False
CUST-11468,Starter,101.57,5,E-commerce,Europe,Inbound/Organic,45,False
CUST-11469,Growth,941.01,13,Professional Services,Europe,Partner/Referral,33,False
CUST-11470,Starter,163.77,2,Education,APAC,Paid Search,12,False
CUST-11471,Growth,246.0,2,Media,North America,Paid Search,40,False
CUST-11472,Starter,139.23,20,FinTech,MEA,Inbound/Organic,18,False
CUST-11473,Growth,242.37,3,E-commerce,APAC,Paid Search,19,False
CUST-11474,Growth,403.12,8,Healthcare,LATAM,Outbound Sales,18,False
CUST-11475,Growth,396.55,6,SaaS/Tech,APAC,Product-Led Trial,32,False
CUST-11476,Starter,160.83,8,SaaS/Tech,Europe,Inbound/Organic,27,False
CUST-11477,Growth,515.93,17,Professional Services,Europe,Outbound Sales,37,False
CUST-11478,Starter,168.06,19,Education,North America,Partner/Referral,8,False
CUST-11479,Starter,72.59,3,Healthcare,Europe,Outbound Sales,12,False
CUST-11480,Starter,166.14,5,Education,North America,Outbound Sales,16,False
CUST-11481,Enterprise,7995.55,13,Healthcare,MEA,Outbound Sales,77,True
CUST-11482,Growth,564.3,6,Education,APAC,Outbound Sales,67,False
CUST-11483,Growth,580.31,21,E-commerce,Europe,Outbound Sales,8,False
CUST-11484,Enterprise,6700.93,1,Manufacturing,North America,Product-Led Trial,6,True
CUST-11485,Starter,118.15,4,SaaS/Tech,North America,Outbound Sales,33,False
CUST-11486,Starter,103.08,6,Healthcare,Europe,Paid Search,79,False
CUST-11487,Starter,118.27,16,Manufacturing,North America,Outbound Sales,37,False
CUST-11488,Growth,797.44,6,Education,Europe,Product-Led Trial,4,False
CUST-11489,Starter,84.32,4,Healthcare,Europe,Paid Search,78,False
CUST-11490,Growth,438.14,16,FinTech,North America,Inbound/Organic,11,False
CUST-11491,Growth,904.49,20,Media,North America,Inbound/Organic,25,False
CUST-11492,Starter,115.37,6,SaaS/Tech,Europe,Inbound/Organic,153,False
CUST-11493,Growth,742.44,5,FinTech,Europe,Paid Search,34,False
CUST-11494,Starter,156.11,20,Manufacturing,APAC,Paid Search,28,False
CUST-11495,Starter,62.55,22,Education,APAC,Partner/Referral,12,False
CUST-11496,Growth,813.06,0,E-commerce,Europe,Product-Led Trial,15,False
CUST-11497,Starter,109.28,22,Healthcare,Europe,Partner/Referral,55,False
CUST-11498,Starter,177.74,17,FinTech,North America,Paid Search,25,False
CUST-11499,Growth,634.61,12,Media,North America,Paid Search,53,False
CUST-11500,Growth,353.4,3,Education,North America,Outbound Sales,28,False
CUST-11501,Enterprise,4305.97,16,FinTech,Europe,Paid Search,20,True
CUST-11502,Starter,97.15,2,FinTech,LATAM,Partner/Referral,6,False
CUST-11503,Enterprise,5901.32,19,FinTech,North America,Partner/Referral,168,True
CUST-11504,Growth,368.29,8,Manufacturing,North America,Paid Search,5,False
CUST-11505,Enterprise,6238.23,15,Professional Services,Europe,Outbound Sales,15,True
CUST-11506,Starter,101.24,10,FinTech,Europe,Partner/Referral,14,False
CUST-11507,Growth,921.32,14,Professional Services,Europe,Partner/Referral,7,False
CUST-11508,Growth,793.22,4,Media,North America,Partner/Referral,22,False
CUST-11509,Growth,412.17,0,E-commerce,LATAM,Inbound/Organic,45,False
CUST-11510,Starter,60.12,8,FinTech,APAC,Paid Search,23,False
CUST-11511,Starter,183.21,4,Professional Services,LATAM,Partner/Referral,30,False
CUST-11512,Starter,158.6,13,E-commerce,APAC,Inbound/Organic,20,False
CUST-11513,Starter,49.51,21,SaaS/Tech,Europe,Inbound/Organic,74,False
CUST-11514,Starter,76.23,10,Media,APAC,Outbound Sales,46,False
CUST-11515,Growth,211.88,12,Professional Services,North America,Inbound/Organic,166,False
CUST-11516,Starter,117.39,16,Education,APAC,Partner/Referral,17,False
CUST-11517,Starter,181.41,20,Media,MEA,Partner/Referral,28,False
CUST-11518,Starter,68.95,3,E-commerce,North America,Inbound/Organic,171,False
CUST-11519,Growth,292.83,14,Professional Services,North America,Paid Search,96,False
CUST-11520,Enterprise,1262.89,13,SaaS/Tech,North America,Paid Search,7,True
CUST-11521,Growth,909.37,1,Education,North America,Inbound/Organic,54,False
CUST-11522,Growth,490.96,4,E-commerce,APAC,Outbound Sales,38,False
CUST-11523,Growth,315.94,16,Education,North America,Outbound Sales,35,False
CUST-11524,Starter,128.0,7,Healthcare,North America,Partner/Referral,20,True
CUST-11525,Starter,139.93,9,FinTech,Europe,Inbound/Organic,80,False
CUST-11526,Starter,91.5,18,Education,North America,Product-Led Trial,147,False
CUST-11527,Growth,703.99,0,Education,North America,Paid Search,10,False
CUST-11528,Enterprise,4470.14,4,Education,North America,Outbound Sales,77,True
CUST-11529,Growth,361.77,1,Media,Europe,Inbound/Organic,9,False
CUST-11530,Growth,267.95,13,SaaS/Tech,North America,Product-Led Trial,25,False
CUST-11531,Starter,155.09,0,Education,North America,Paid Search,85,False
CUST-11532,Starter,163.55,16,Manufacturing,North America,Outbound Sales,18,False
CUST-11533,Growth,676.15,4,Healthcare,APAC,Outbound Sales,14,False
CUST-11534,Starter,191.33,2,Professional Services,APAC,Partner/Referral,9,False
CUST-11535,Starter,171.49,5,SaaS/Tech,North America,Outbound Sales,37,False
CUST-11536,Starter,194.39,20,Professional Services,North America,Product-Led Trial,115,True
CUST-11537,Growth,518.17,14,FinTech,North America,Inbound/Organic,31,False
CUST-11538,Growth,639.48,21,FinTech,North America,Paid Search,22,False
CUST-11539,Starter,116.39,10,Education,APAC,Partner/Referral,188,False
CUST-11540,Growth,958.68,16,FinTech,North America,Inbound/Organic,101,False
CUST-11541,Starter,145.86,15,E-commerce,North America,Inbound/Organic,18,False
CUST-11542,Growth,790.93,2,Healthcare,APAC,Outbound Sales,11,False
CUST-11543,Growth,610.41,11,Healthcare,North America,Partner/Referral,19,False
CUST-11544,Growth,405.26,12,Manufacturing,APAC,Outbound Sales,99,False
CUST-11545,Starter,81.39,18,Professional Services,North America,Inbound/Organic,4,False
CUST-11546,Growth,595.31,3,Education,North America,Product-Led Trial,14,True
CUST-11547,Growth,361.77,17,Healthcare,North America,Paid Search,46,True
CUST-11548,Starter,145.45,14,Media,MEA,Paid Search,24,False
CUST-11549,Starter,187.48,0,Manufacturing,North America,Partner/Referral,18,False
CUST-11550,Starter,80.33,6,E-commerce,LATAM,Partner/Referral,22,True
CUST-11551,Starter,97.57,22,E-commerce,LATAM,Paid Search,86,False
CUST-11552,Starter,188.37,14,Healthcare,MEA,Partner/Referral,35,False
CUST-11553,Starter,190.87,0,Healthcare,North America,Paid Search,3,False
CUST-11554,Enterprise,3205.39,18,Education,Europe,Outbound Sales,32,True
CUST-11555,Growth,355.5,22,SaaS/Tech,LATAM,Outbound Sales,7,False
CUST-11556,Enterprise,1018.68,13,Healthcare,APAC,Partner/Referral,7,True
CUST-11557,Growth,648.33,11,Education,Europe,Partner/Referral,62,True
CUST-11558,Growth,402.73,5,Education,North America,Inbound/Organic,36,False
CUST-11559,Growth,801.6,4,Healthcare,LATAM,Outbound Sales,6,False
CUST-11560,Starter,137.69,10,Professional Services,North America,Outbound Sales,19,False
CUST-11561,Starter,118.95,20,Professional Services,Europe,Product-Led Trial,17,False
CUST-11562,Starter,191.95,17,Professional Services,North America,Partner/Referral,30,True
CUST-11563,Enterprise,4261.61,0,Manufacturing,APAC,Partner/Referral,15,True
CUST-11564,Starter,49.37,12,E-commerce,APAC,Product-Led Trial,28,False
CUST-11565,Enterprise,6427.21,9,FinTech,North America,Product-Led Trial,46,True
CUST-11566,Growth,494.33,8,SaaS/Tech,North America,Inbound/Organic,12,False
CUST-11567,Growth,630.94,4,E-commerce,North America,Paid Search,42,False
CUST-11568,Growth,948.78,4,E-commerce,APAC,Inbound/Organic,68,True
CUST-11569,Growth,376.91,20,Education,North America,Paid Search,8,False
CUST-11570,Starter,185.74,18,E-commerce,North America,Partner/Referral,25,False
CUST-11571,Starter,58.18,2,Education,Europe,Inbound/Organic,17,False
CUST-11572,Starter,119.54,2,E-commerce,North America,Inbound/Organic,21,False
CUST-11573,Starter,154.03,7,Education,APAC,Partner/Referral,18,False
CUST-11574,Enterprise,6366.36,5,Healthcare,North America,Outbound Sales,19,True
CUST-11575,Enterprise,4636.1,9,SaaS/Tech,North America,Product-Led Trial,26,True
CUST-11576,Starter,74.87,11,SaaS/Tech,Europe,Product-Led Trial,142,False
CUST-11577,Starter,144.13,20,Healthcare,APAC,Inbound/Organic,15,False
CUST-11578,Starter,176.69,21,E-commerce,North America,Outbound Sales,8,False
CUST-11579,Growth,491.27,22,E-commerce,North America,Partner/Referral,2,False
CUST-11580,Growth,216.15,16,E-commerce,North America,Outbound Sales,26,False
CUST-11581,Starter,173.81,14,Education,LATAM,Product-Led Trial,18,True
CUST-11582,Enterprise,1503.13,22,Professional Services,LATAM,Outbound Sales,10,True
CUST-11583,Growth,249.28,20,Healthcare,Europe,Paid Search,86,False
CUST-11584,Growth,953.96,9,Manufacturing,LATAM,Partner/Referral,5,False
CUST-11585,Starter,97.81,8,FinTech,APAC,Paid Search,9,False
CUST-11586,Enterprise,1634.63,21,Professional Services,Europe,Paid Search,14,True
CUST-11587,Starter,142.38,5,Professional Services,APAC,Outbound Sales,75,False
CUST-11588,Starter,125.86,12,Education,Europe,Paid Search,11,True
CUST-11589,Starter,70.23,19,E-commerce,Europe,Product-Led Trial,54,False
CUST-11590,Starter,57.54,15,Education,Europe,Outbound Sales,20,False
CUST-11591,Enterprise,3894.48,12,Media,LATAM,Product-Led Trial,11,True
CUST-11592,Growth,514.71,16,SaaS/Tech,North America,Outbound Sales,14,False
CUST-11593,Growth,634.49,2,Manufacturing,North America,Product-Led Trial,26,False
CUST-11594,Starter,149.25,12,Education,North America,Product-Led Trial,5,False
CUST-11595,Growth,773.58,20,SaaS/Tech,LATAM,Product-Led Trial,5,True
CUST-11596,Starter,183.37,4,Manufacturing,North America,Inbound/Organic,2,False
CUST-11597,Growth,366.23,12,Manufacturing,Europe,Product-Led Trial,45,True
CUST-11598,Growth,290.9,22,Healthcare,North America,Outbound Sales,92,False
CUST-11599,Starter,85.8,19,Media,North America,Paid Search,38,True
CUST-11600,Growth,237.87,19,Manufacturing,North America,Product-Led Trial,45,False
CUST-11601,Starter,50.68,8,SaaS/Tech,North America,Inbound/Organic,3,False
CUST-11602,Starter,66.46,3,E-commerce,APAC,Outbound Sales,16,True
CUST-11603,Growth,571.43,9,Healthcare,LATAM,Paid Search,29,False
CUST-11604,Growth,304.39,16,Media,Europe,Paid Search,8,False
CUST-11605,Starter,172.96,0,Manufacturing,APAC,Partner/Referral,37,False
CUST-11606,Starter,133.87,7,E-commerce,North America,Outbound Sales,4,False
CUST-11607,Starter,179.74,19,Healthcare,MEA,Outbound Sales,4,False
CUST-11608,Enterprise,5176.49,4,SaaS/Tech,North America,Partner/Referral,51,True
CUST-11609,Growth,306.58,14,Healthcare,LATAM,Paid Search,4,False
CUST-11610,Starter,162.77,21,Healthcare,North America,Inbound/Organic,4,True
CUST-11611,Starter,135.66,9,E-commerce,Europe,Partner/Referral,37,False
CUST-11612,Growth,794.7,11,FinTech,LATAM,Paid Search,131,False
CUST-11613,Growth,425.58,3,SaaS/Tech,APAC,Paid Search,15,True
CUST-11614,Starter,146.88,21,Professional Services,North America,Paid Search,7,False
CUST-11615,Starter,116.88,17,SaaS/Tech,Europe,Partner/Referral,90,False
CUST-11616,Growth,590.48,8,Professional Services,APAC,Paid Search,19,True
CUST-11617,Starter,111.39,6,SaaS/Tech,North America,Paid Search,8,False
CUST-11618,Starter,163.38,0,Manufacturing,Europe,Paid Search,29,False
CUST-11619,Growth,495.57,19,SaaS/Tech,MEA,Paid Search,10,False
CUST-11620,Growth,908.64,1,Media,LATAM,Product-Led Trial,61,False
CUST-11621,Starter,162.71,14,Education,APAC,Paid Search,238,False
CUST-11622,Starter,108.93,7,Manufacturing,North America,Partner/Referral,20,False
CUST-11623,Starter,132.51,8,FinTech,Europe,Inbound/Organic,4,False
CUST-11624,Starter,145.75,5,Media,Europe,Partner/Referral,168,False
CUST-11625,Growth,780.16,5,Education,APAC,Partner/Referral,12,False
CUST-11626,Growth,660.83,3,Healthcare,Europe,Outbound Sales,117,False
CUST-11627,Enterprise,3055.73,17,Education,APAC,Paid Search,13,True
CUST-11628,Starter,193.77,18,SaaS/Tech,North America,Product-Led Trial,52,False
CUST-11629,Starter,130.53,13,Manufacturing,North America,Inbound/Organic,16,False
CUST-11630,Growth,202.83,1,Manufacturing,North America,Product-Led Trial,54,False
CUST-11631,Starter,155.4,16,E-commerce,APAC,Product-Led Trial,111,False
CUST-11632,Enterprise,5987.79,17,E-commerce,North America,Outbound Sales,30,True
CUST-11633,Growth,976.15,19,Manufacturing,LATAM,Paid Search,93,False
CUST-11634,Starter,101.93,11,E-commerce,Europe,Paid Search,8,True
CUST-11635,Growth,440.98,15,Education,LATAM,Paid Search,21,False
CUST-11636,Starter,157.62,12,FinTech,Europe,Inbound/Organic,81,False
CUST-11637,Starter,176.29,8,Healthcare,North America,Partner/Referral,30,True
CUST-11638,Starter,138.08,22,Professional Services,LATAM,Paid Search,173,False
CUST-11639,Starter,184.65,17,Manufacturing,Europe,Outbound Sales,29,True
CUST-11640,Starter,183.18,4,Healthcare,Europe,Partner/Referral,63,False
CUST-11641,Growth,968.21,21,Media,Europe,Product-Led Trial,15,False
CUST-11642,Growth,611.47,16,Manufacturing,North America,Product-Led Trial,82,False
CUST-11643,Enterprise,3642.82,8,Education,LATAM,Outbound Sales,16,True
CUST-11644,Starter,174.76,9,Education,APAC,Outbound Sales,9,False
CUST-11645,Starter,171.87,3,Media,North America,Product-Led Trial,4,False
CUST-11646,Starter,118.61,15,Media,LATAM,Paid Search,39,False
CUST-11647,Enterprise,1858.97,7,Manufacturing,Europe,Outbound Sales,59,True
CUST-11648,Enterprise,1169.25,6,Professional Services,Europe,Inbound/Organic,78,True
CUST-11649,Starter,75.25,3,Education,Europe,Inbound/Organic,3,False
CUST-11650,Starter,93.82,11,Professional Services,MEA,Outbound Sales,22,False
CUST-11651,Enterprise,1539.22,13,SaaS/Tech,LATAM,Outbound Sales,20,True
CUST-11652,Starter,184.82,17,E-commerce,North America,Outbound Sales,51,False
CUST-11653,Starter,84.52,8,Manufacturing,North America,Product-Led Trial,301,False
CUST-11654,Starter,162.41,8,Professional Services,Europe,Paid Search,44,False
CUST-11655,Enterprise,2827.89,6,Education,Europe,Partner/Referral,3,True
CUST-11656,Starter,194.53,20,FinTech,Europe,Paid Search,8,False
CUST-11657,Enterprise,7977.14,22,SaaS/Tech,Europe,Partner/Referral,15,True
CUST-11658,Starter,129.54,1,Media,North America,Product-Led Trial,11,False
CUST-11659,Starter,95.71,2,FinTech,Europe,Paid Search,20,False
CUST-11660,Starter,172.32,9,SaaS/Tech,North America,Paid Search,2,False
CUST-11661,Enterprise,6636.74,12,E-commerce,LATAM,Inbound/Organic,22,True
CUST-11662,Growth,433.8,18,SaaS/Tech,North America,Outbound Sales,133,False
CUST-11663,Enterprise,7073.51,21,Professional Services,North America,Paid Search,15,True
CUST-11664,Growth,754.73,21,Healthcare,Europe,Outbound Sales,10,False
CUST-11665,Growth,913.53,16,Healthcare,North America,Paid Search,236,False
CUST-11666,Starter,197.02,9,Manufacturing,North America,Product-Led Trial,38,False
CUST-11667,Growth,771.17,11,SaaS/Tech,North America,Partner/Referral,62,False
CUST-11668,Growth,543.46,11,SaaS/Tech,APAC,Inbound/Organic,91,False
CUST-11669,Starter,162.86,10,E-commerce,Europe,Product-Led Trial,64,False
CUST-11670,Starter,103.54,22,Manufacturing,MEA,Partner/Referral,65,False
CUST-11671,Growth,761.14,5,Healthcare,North America,Partner/Referral,397,False
CUST-11672,Starter,126.33,7,SaaS/Tech,North America,Partner/Referral,9,False
CUST-11673,Growth,926.7,22,Education,APAC,Paid Search,28,False
CUST-11674,Starter,180.62,22,E-commerce,APAC,Paid Search,47,False
CUST-11675,Enterprise,2827.89,7,Media,Europe,Inbound/Organic,37,True
CUST-11676,Enterprise,5694.64,15,Professional Services,North America,Partner/Referral,43,True
CUST-11677,Enterprise,7316.42,17,Education,Europe,Partner/Referral,2,True
CUST-11678,Growth,418.14,0,SaaS/Tech,APAC,Product-Led Trial,29,False
CUST-11679,Growth,780.56,20,Manufacturing,APAC,Outbound Sales,25,False
CUST-11680,Growth,226.57,22,FinTech,North America,Inbound/Organic,200,False
CUST-11681,Growth,373.13,12,FinTech,North America,Outbound Sales,7,False
CUST-11682,Enterprise,7711.28,0,Manufacturing,Europe,Outbound Sales,15,True
CUST-11683,Starter,123.88,16,Education,North America,Outbound Sales,29,False
CUST-11684,Growth,853.48,10,Media,Europe,Product-Led Trial,10,False
CUST-11685,Growth,823.19,21,Professional Services,Europe,Partner/Referral,167,False
CUST-11686,Growth,906.23,17,FinTech,North America,Product-Led Trial,35,False
CUST-11687,Starter,195.91,12,E-commerce,Europe,Paid Search,36,False
CUST-11688,Growth,261.91,6,Education,North America,Product-Led Trial,15,True
CUST-11689,Growth,272.58,0,Education,APAC,Partner/Referral,109,False
CUST-11690,Starter,63.76,13,FinTech,North America,Paid Search,14,True
CUST-11691,Growth,487.75,11,Healthcare,North America,Outbound Sales,67,False
CUST-11692,Starter,131.22,11,Professional Services,Europe,Inbound/Organic,4,False
CUST-11693,Enterprise,3610.09,18,Healthcare,Europe,Paid Search,16,True
CUST-11694,Starter,186.55,20,SaaS/Tech,Europe,Partner/Referral,3,False
CUST-11695,Enterprise,6067.46,8,Professional Services,North America,Product-Led Trial,115,True
CUST-11696,Growth,869.35,1,Education,Europe,Paid Search,20,False
CUST-11697,Starter,85.35,14,E-commerce,Europe,Inbound/Organic,38,True
CUST-11698,Enterprise,4680.95,18,Education,MEA,Paid Search,15,True
CUST-11699,Growth,258.07,10,Education,North America,Paid Search,41,False
CUST-11700,Enterprise,3075.57,5,Healthcare,Europe,Paid Search,3,True
CUST-11701,Starter,124.36,0,FinTech,Europe,Outbound Sales,244,True
CUST-11702,Starter,166.94,22,E-commerce,North America,Product-Led Trial,119,True
CUST-11703,Growth,783.81,16,Media,Europe,Paid Search,19,False
CUST-11704,Starter,98.47,6,Manufacturing,APAC,Inbound/Organic,2,False
CUST-11705,Starter,51.6,21,E-commerce,North America,Outbound Sales,32,False
CUST-11706,Growth,943.52,17,Healthcare,North America,Paid Search,221,False
CUST-11707,Starter,111.69,6,Healthcare,Europe,Partner/Referral,65,False
CUST-11708,Growth,552.56,12,Media,North America,Inbound/Organic,13,False
CUST-11709,Starter,92.34,18,SaaS/Tech,Europe,Paid Search,28,False
CUST-11710,Growth,706.72,18,Education,North America,Outbound Sales,6,False
CUST-11711,Enterprise,6199.12,20,E-commerce,North America,Inbound/Organic,39,True
CUST-11712,Starter,113.69,14,FinTech,North America,Inbound/Organic,41,False
CUST-11713,Growth,944.99,6,Manufacturing,MEA,Product-Led Trial,22,False
CUST-11714,Growth,539.22,13,Healthcare,LATAM,Outbound Sales,289,False
CUST-11715,Starter,187.47,10,Education,Europe,Paid Search,7,False
CUST-11716,Starter,83.83,0,Healthcare,APAC,Outbound Sales,45,True
CUST-11717,Enterprise,5209.57,9,FinTech,Europe,Product-Led Trial,113,True
CUST-11718,Starter,116.97,16,Media,North America,Inbound/Organic,56,True
CUST-11719,Enterprise,2506.63,14,E-commerce,North America,Paid Search,21,True
CUST-11720,Enterprise,5086.13,17,SaaS/Tech,LATAM,Partner/Referral,40,True
CUST-11721,Starter,49.21,19,SaaS/Tech,North America,Paid Search,95,False
CUST-11722,Enterprise,1274.71,15,SaaS/Tech,Europe,Product-Led Trial,3,True
CUST-11723,Growth,846.86,3,Education,LATAM,Outbound Sales,5,False
CUST-11724,Starter,172.46,0,Education,Europe,Partner/Referral,12,True
CUST-11725,Enterprise,6964.08,7,Media,APAC,Product-Led Trial,10,True
CUST-11726,Starter,150.93,7,Media,APAC,Product-Led Trial,55,False
CUST-11727,Growth,616.67,8,E-commerce,Europe,Paid Search,68,True
CUST-11728,Growth,639.38,5,Manufacturing,North America,Paid Search,17,False
CUST-11729,Growth,572.83,7,SaaS/Tech,APAC,Inbound/Organic,11,False
CUST-11730,Enterprise,1779.2,21,SaaS/Tech,Europe,Partner/Referral,143,True
CUST-11731,Growth,809.07,3,E-commerce,LATAM,Inbound/Organic,116,True
CUST-11732,Enterprise,4574.99,0,Professional Services,Europe,Outbound Sales,25,True
CUST-11733,Growth,820.14,12,Manufacturing,APAC,Partner/Referral,26,False
CUST-11734,Enterprise,7872.09,20,Professional Services,APAC,Partner/Referral,12,True
CUST-11735,Starter,103.49,1,SaaS/Tech,North America,Paid Search,99,True
CUST-11736,Enterprise,5949.96,10,Manufacturing,North America,Inbound/Organic,39,True
CUST-11737,Enterprise,5525.01,1,Professional Services,APAC,Partner/Referral,89,True
CUST-11738,Starter,92.77,3,Media,APAC,Inbound/Organic,6,False
CUST-11739,Starter,142.71,9,E-commerce,North America,Paid Search,4,False
CUST-11740,Growth,544.31,11,Media,North America,Outbound Sales,3,False
CUST-11741,Enterprise,2917.93,19,Media,MEA,Partner/Referral,74,True
CUST-11742,Growth,213.7,21,E-commerce,LATAM,Product-Led Trial,17,False
CUST-11743,Growth,924.67,17,SaaS/Tech,MEA,Product-Led Trial,23,True
CUST-11744,Growth,360.58,3,Media,APAC,Paid Search,15,True
CUST-11745,Starter,62.71,0,Professional Services,APAC,Inbound/Organic,28,False
CUST-11746,Growth,833.79,12,SaaS/Tech,North America,Outbound Sales,30,True
CUST-11747,Starter,56.77,17,Professional Services,LATAM,Outbound Sales,13,False
CUST-11748,Starter,129.57,19,E-commerce,APAC,Paid Search,21,False
CUST-11749,Starter,143.97,8,Media,Europe,Paid Search,6,False
CUST-11750,Starter,91.23,7,Healthcare,North America,Product-Led Trial,27,False
CUST-11751,Enterprise,7079.53,19,Healthcare,APAC,Product-Led Trial,47,True
CUST-11752,Enterprise,3190.62,9,SaaS/Tech,Europe,Paid Search,5,True
CUST-11753,Growth,560.62,19,Media,North America,Paid Search,19,False
CUST-11754,Starter,159.69,8,Professional Services,North America,Partner/Referral,7,False
CUST-11755,Starter,160.56,2,Professional Services,Europe,Paid Search,35,False
CUST-11756,Starter,77.03,9,Education,APAC,Product-Led Trial,29,False
CUST-11757,Starter,109.11,16,Healthcare,North America,Paid Search,8,False
CUST-11758,Growth,492.97,12,Education,North America,Product-Led Trial,41,False
CUST-11759,Growth,613.57,10,Media,MEA,Paid Search,4,True
CUST-11760,Starter,51.34,3,Media,North America,Partner/Referral,8,False
CUST-11761,Enterprise,5300.87,22,Education,North America,Inbound/Organic,13,True
CUST-11762,Starter,125.18,11,Education,APAC,Paid Search,120,False
CUST-11763,Growth,832.17,19,FinTech,North America,Paid Search,19,False
CUST-11764,Enterprise,7486.2,21,Healthcare,North America,Paid Search,14,True
CUST-11765,Growth,683.71,17,SaaS/Tech,APAC,Partner/Referral,16,False
CUST-11766,Starter,57.62,7,Professional Services,APAC,Paid Search,9,False
CUST-11767,Starter,82.94,4,E-commerce,APAC,Partner/Referral,52,False
CUST-11768,Starter,142.16,19,E-commerce,North America,Inbound/Organic,135,False
CUST-11769,Enterprise,1115.78,15,Education,Europe,Outbound Sales,32,True
CUST-11770,Enterprise,2410.13,18,E-commerce,North America,Product-Led Trial,26,True
CUST-11771,Growth,545.68,20,Media,MEA,Partner/Referral,6,False
CUST-11772,Starter,118.68,4,FinTech,North America,Paid Search,7,False
CUST-11773,Enterprise,3331.51,15,Manufacturing,North America,Product-Led Trial,10,True
CUST-11774,Starter,129.56,12,Professional Services,North America,Product-Led Trial,21,False
CUST-11775,Starter,87.51,4,Education,Europe,Inbound/Organic,10,False
CUST-11776,Starter,159.03,8,Education,North America,Product-Led Trial,83,False
CUST-11777,Starter,162.39,5,Education,Europe,Inbound/Organic,185,False
CUST-11778,Starter,165.87,21,Education,LATAM,Inbound/Organic,16,False
CUST-11779,Growth,329.26,10,Education,North America,Outbound Sales,697,True
CUST-11780,Starter,61.82,19,Manufacturing,North America,Product-Led Trial,50,False
CUST-11781,Growth,904.29,9,Professional Services,North America,Paid Search,11,False
CUST-11782,Growth,419.86,5,Media,APAC,Partner/Referral,14,False
CUST-11783,Starter,67.98,8,Media,Europe,Inbound/Organic,254,False
CUST-11784,Enterprise,7232.96,10,Healthcare,North America,Inbound/Organic,102,True
CUST-11785,Growth,898.4,11,Manufacturing,APAC,Partner/Referral,27,False
CUST-11786,Starter,63.49,8,Manufacturing,LATAM,Inbound/Organic,19,False
CUST-11787,Growth,422.51,10,FinTech,North America,Paid Search,15,False
CUST-11788,Enterprise,3883.28,8,SaaS/Tech,Europe,Paid Search,10,True
CUST-11789,Starter,85.14,20,Media,North America,Product-Led Trial,14,False
CUST-11790,Enterprise,3762.23,22,Media,North America,Partner/Referral,8,True
